80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 64; 49.9961; 16.3288
80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 16.575
50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 50; 39; 49.9961; 17.6726
50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 39; 49.9961; 16.0117
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 70 60 60 60 60 60 60 60 60 50; 51; 49.9961; 16.3466
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 70 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 13.9229
80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 30; 61; 49.9961; 15.5399
70 70 60 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 17; 49.9961; 18.2444
70 70 70 70 70; 23; 50.0129; 21.1295
80 80 80 80 60; 15; 350.006; 21.1945
70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30; 64; 49.9961; 15.2245
70 70 70 70 70 80 80 80 80 80 70; 23; 49.9961; 19.0591
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 17; 50.0129; 17.4939
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 17; 49.9961; 19.2063
70 70 70 70 70 70 70 70 70; 10; 50.0129; 20.2722
70 70 70 70 70 70 70 70 70 50; 34; 50.0129; 19.787
70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 64; 49.9961; 16.2452
70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 16.5309
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 50 70 70 70 70; 18; 49.9961; 17.1393
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 33; 49.9961; 14.7736
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 50; 17; 49.9961; 17.9677
70 70 70 70 70 70 70 70 70 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 15.2334
70 70 70 70 70 70 70 70 70 50 80 80 80 80 80 80 70; 34; 49.9961; 17.9093
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70; 29; 49.9961; 18.1669
80 80 80 80 50; 9; 50.0129; 21.1313
60 60 60 60 60 60 60 60 45 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70; 24; 49.9961; 17.1469
60 60 60 60 60 60 60 60 45 80 80 80 80 80 80 80 80 80 80; 15; 49.9961; 17.622
80 80 60; 18; 50.0129; 21.6512
70 70 70 70 70 70 70 70 70; 6; 50.0129; 20.2553
70 70 70 70 70 70 70 70 70 60 60 60 60 60; 11; 49.9961; 18.7939
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 60 70 70 70 70 70 70 70 70 70 50; 34; 49.9961; 16.8038
60 60 60 60 60 60 60 60 45 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30; 28; 49.9961; 15.5824
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 15.2238
80 80 60 60 60 60 60 60 60 60 60 50; 24; 49.9961; 18.8274
80 80 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 33; 49.9961; 16.5349
70 70 70 70 70 70 70 70 70 70 70 70 70 50; 12; 49.9961; 18.6927
70 70 70 70 70 70 70 70 70 60 60 60 60 60 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 14.5855
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 30; 61; 49.9961; 14.5393
70 70 70 70 70 70 70 70 70 70; 23; 49.9793; 19.3738
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30; 64; 50.0129; 15.9837
80 80 80 80 80 70; 23; 100.009; 20.8278
80 80 80 80 80 80 80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 51; 50.0129; 16.7832
70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 17; 49.9961; 18.1368
80 80 80 80 80 80 80 80 80 80 80 70; 51; 49.9961; 18.6791
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 50.0129; 16.7261
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 64; 49.9961; 16.9945
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 17.5935
80 80 80 80 80 80 80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 50; 51; 49.9961; 15.4811
80 80 80 80 80 80 80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 51; 49.9793; 14.1304
80 80 80 80 80 80 80 80 80 80 80 70 60 60 60 60 60 60 60 60 50; 51; 49.9961; 17.2175
80 80 80 80 80 80 80 80 80 80 80 70 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 14.3658
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 30; 61; 49.9961; 16.4103
70 70 70 70 70 60 60 60 60 60 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70; 24; 49.9961; 16.7891
70 70 70 70 70 70 70 70 70 70 80 80 80 80 80 70; 29; 49.9793; 17.7583
80 80 80 80 50 80 80 60; 18; 49.9961; 19.6269
70 70 70 70 70 60; 6; 50.0129; 20.9726
70 70 70 70 70 60 60 60 60 60 60; 11; 49.9961; 19.3154
80 80 80 80 60 70 70 70 70 70 70 70 70 70 50; 34; 49.9961; 18.265
70 70 70 70 70 70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 64; 49.9793; 15.525
70 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 15.8291
80 80 80 80 50 80 80 60 60 60 60 60 60 60 60 60 50; 24; 49.9961; 17.7569
80 80 80 80 50 80 80 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 33; 49.9961; 15.9507
70 70 70 70 70 60 70 70 70 70 50; 12; 49.9961; 19.3241
70 70 70 70 70 60 60 60 60 60 60 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 14.7609
80 80 80 80 60 70 70 70 70 70 70 70 70 70 50 80 80 80 80 80 80 70; 34; 49.9961; 17.0352
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 80 80 80 80 80 80 80 80 80 80; 28; 49.9961; 16.7531
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50; 39; 49.9961; 16.4608
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 39; 49.9961; 15.3037
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 70; 52; 49.9793; 14.3298
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 60 60 60 60 60 70 70 60 70 70 70 70 70 70 70 70 70 50; 34; 49.9793; 15.6302
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30; 28; 49.9961; 19.2529
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9793; 13.6983
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 50; 39; 49.9961; 15.5892
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 39; 49.9793; 14.3649
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 50; 39; 49.9961; 14.9292
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 70 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 12.1732
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 30; 61; 49.9961; 13.1877
80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50; 39; 49.9961; 17.4072
80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 39; 49.9961; 15.9708
80 80 80 80 80 70 80 80 80 80 80 80 80 80 80 80 80 70; 51; 49.9793; 17.3256
80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9793; 15.4851
80 80 80 80 80 70 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 64; 49.9793; 16.0934
80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 16.2909
80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 50; 39; 49.9961; 16.0398
80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 39; 49.9961; 14.8045
80 80 80 80 80 70 80 80 80 80 80 80 80 80 80 80 80 70 60 60 60 60 60 60 60 60 50; 51; 49.9961; 16.1596
80 80 80 80 80 70 80 80 80 80 80 80 80 80 80 80 80 70 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 13.8401
80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 30; 61; 49.9961; 15.4086
50 50 50 50 50 50 50 50 50 50 50 50 50; 19; 50.0129; 19.8046
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 42; 49.9961; 18.6324
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 42; 49.9961; 15.5633
50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30; 36; 49.9961; 15.2596
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 80 80 80 80 80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 14.2946
60 60 60 60 60 60 60 60 50; 24; 50.0129; 20.2323
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 33; 150.022; 17.9249
60 60 60 60 60 60 60 60 50 70 70 70 70; 24; 49.9961; 18.8458
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 14.3176
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 53; 49.9961; 13.3096
60 60 60 60 60; 11; 50.0129; 21.2653
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 70 70 70 70 50; 34; 49.9961; 17.1056
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 64; 49.9961; 15.0524
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 15.2212
70 70 70 70 50 70 70 70 70; 18; 50.0129; 19.7037
50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 33; 49.9961; 15.9332
70 70 70 70 50; 12; 49.9961; 21.0516
60 60 60 60 60 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 15.2693
60 60 60 60 60 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 53; 49.9961; 14.0264
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 34; 49.9961; 17.5884
80 80 80 80 80 80 80 80 80 80 80 70 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 64; 49.9961; 15.4526
80 80 80 80 80 80 80 80 80 80 80 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 15.6896
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 50; 25; 49.9961; 17.2642
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 33; 49.9961; 15.4372
60 60 60 60 60 60 60 60 50; 30; 50.0129; 20.4531
40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 50.0129; 16.3202
40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 53; 49.9961; 14.4448
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 69; 49.9961; 14.0819
50 50 50 50 50 50 50 50 50 50; 12; 49.9961; 20.3383
70 70 70 70 70 70 70 70 70 50 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 50; 25; 49.9793; 15.1698
70 70 70 70 70 70 70 70 70 50 70 70 70 70 70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 33; 49.9793; 14.4386
70 70 70 70 70 70 70 70 70 50 70 70 70 70 70 70 70 70 70 60 60 60 60 60 60 60 60 50; 30; 49.9961; 16.6814
80 80 80 80 80 80 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 18; 50.0129; 17.2818
80 80 80 80 80 80 70; 7; 49.9961; 20.3525
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 61; 49.9961; 14.7165
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 50; 52; 49.9961; 14.5461
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 52; 49.9793; 13.7407
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 70 60 60 60 60 60 60 60 60 50; 52; 49.9961; 14.7054
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 70 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 13.1842
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 30; 61; 49.9961; 14.1989
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 80 80 80 80 80 80 80 80 80 70 60 60 60 60 60 60 60 60 50 70 70 70 70; 69; 49.9961; 14.5889
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 80 80 80 50 50 50 50 50 50 50 50 50 50 50 50 50 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 69; 49.9961; 14.0807
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 80 80 80 80 80 80 80 80 80 70 60 60 60 60 60 60 60 60 50; 69; 49.9961; 15.287
40 40 40 40 40 40 40 40 40 40 30 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 19; 49.9961; 17.0026
40 40 40 40 40 40 40 40 40 40 30; 19; 50.0129; 20.2382
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 4; 50.0129; 19.0528
70 70 70 70; 6; 50.0129; 21.5033
60 60 60 60 60 60 60 60 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 13.7683
60 60 60 60 60 60 60 60 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 53; 49.9961; 12.8476
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 70 70 70 70; 6; 49.9961; 17.8159
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9793; 12.7774
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 53; 49.9961; 12.1698
60 60 60 60 60 60 60 60 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 53; 49.9961; 14.9993
60 60 60 60 60 60 60 60 50 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 53; 49.9961; 13.7958
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 50; 21; 49.9961; 18.5087
60 60 60 60 60; 12; 50.0129; 21.3775
70 70 60; 13; 50.0129; 21.7756
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 21; 50.0129; 19.2637
70 70 70 70 70; 26; 50.0129; 21.0736
70 70 70 70 70; 9; 50.0129; 21.2372
60 60 60 60 60 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70; 41; 49.9961; 17.674
70 70 70 70 70 80 80 80 80 80 70; 26; 49.9961; 18.9933
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 60; 21; 49.9961; 18.196
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 70 70 70 70 70 70 70 70 70; 21; 49.9961; 17.2931
70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 70; 44; 49.9961; 17.6169
70 70 70 70 70 80 80 80 80 60 70 70 70 70 70 70 70 70 70 50; 49; 49.9961; 17.3466
70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80; 45; 49.9961; 16.562
70 70 70 70 70 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50; 49; 49.9961; 16.6072
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 60 60 60 60 60 60 60 60 60 50; 26; 49.9961; 16.72
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 80 80 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60; 34; 49.9961; 15.1149
70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 70 60 60 60 60 60 60 60 60 50; 44; 49.9961; 16.4037
70 70 70 70 70 80 80 80 80 80 80 80 80 80 80 80 70 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 30; 48; 49.9961; 13.9712
